"coef","exp(coef)","se(coef)","z","Pr(>|z|)","HR","CI_low","CI_high","Site"
0.309962523099533,1.36337401814235,0.119262353461912,2.59899720324171,0.00934965350231358,1.36337401814235,1.07918735660154,1.72239667373338,"siteKrum Bay"
0.449014671555538,1.56676764394933,0.116140124576556,3.86614594389866,0.000110568787308478,1.56676764394933,1.24779753770738,1.96727495923476,"sitePerseverance"
0.449014671555537,1.56676764394933,0.116140124576556,3.86614594389866,0.000110568787308478,1.56676764394933,1.24779753770738,1.96727495923476,"siteRupert's Rock"
0.449014671555537,1.56676764394933,0.116140124576556,3.86614594389866,0.000110568787308478,1.56676764394933,1.24779753770738,1.96727495923476,"siteSaba"
